61	[0.13986528183404937, -0.09651591549035117, -0.047591916839441945, 0.07383876263045139, 0.04072679243238793, 0.008765206527321583, -0.10763477801401154, -0.15364994503318327, -0.008259965453569457, -0.13752366466599591, -0.11705481053846532, -0.09272900360303846, 0.011985122130466661, 0.21502535967050723, 0.053292682230618144, 0.25925801211332666, -0.022608493296641025, -0.5593155370954381, -0.11297527914924264, 0.07330372066134799, -0.10946274508081652, 0.04310808917428536, -0.17989450833095097, 0.2331056114559918, 0.23674570734336395, -0.06718936207227917, 0.12246052177832793, 0.17728915166044212, 0.0007860124764532289, -0.10060148045921687, 0.010048761615252306, -0.11469930023776322, 0.14123079486497317, 0.11609301877643918, 0.10231548967419597, -0.03372811748532299, 0.007923239363155248, 0.04046143301929396, -0.02191695307367426, 0.08215437499413185, 0.055465799973100006, -0.3394198415208418, -0.10756643717229837, 0.031254743939499605, 0.03257124424530642, 0.07886833499673879, 0.039498785103129264, 0.05119225286310983, 0.007769580753113066, -0.10028623910114483]
62	[0.24686936180879834, -0.07825645842338501, 0.12399392510512348, 0.024877151642611107, 0.012607866411635941, 0.13505518672835531, -0.0062972355575342505, -0.23843799374616773, 0.028259120345557876, -0.11012961134664923, -0.1163688148271086, -0.1387295516995297, -0.013031166660167503, 0.015221882017578328, -0.08688211322352593, 0.3261292130078426, -0.08273658821475799, 0.2594037832904477, 0.01632294962843841, -0.05303016267894358, 0.04453990161558632, -0.017394551634559524, 0.11895538254547224, -0.020474491863997676, 0.006722865679982951, -0.025876108901881193, -0.058700236475903306, -0.0561040695838988, -0.006775274118884687, -0.19206342001274046, -0.1351884477407381, 0.04297491283002138, -0.07153502370315726, -0.18394140972668802, 0.3977596854417428, -0.06535546930674926, -0.1159829410287951, -0.05424741286263523, 0.09832188495384521, 0.05363594492333637, 0.1721130085291944, -0.3745848565001543, -0.10959593391427125, -0.09666850013936829, 0.0216168787896935, -0.14037693199714274, 0.11325901975576139, -0.18632872114143365, -0.16938579626065206, 0.07147403549178113]
63	[0.2027389403324022, -0.10884368177027741, 0.065596795892288, 0.08933915164969217, -0.016427058342231307, -0.03260082358118071, 0.038814806707959316, 0.09750707676013769, 0.2188796514994687, 0.16073159777557397, -0.20914718701481322, 0.05950773259134938, -0.26496813963457144, -0.24874970722224177, -0.19855559641071707, -0.06665276560284451, -0.0032590591120024368, -0.06610980503237407, -0.19818298340657647, 0.0024813421597623176, -0.00047456972993956917, -0.16129248195133086, -0.0650686128879783, 0.1523016231288392, -0.2189058610804369, -0.03347262476027889, -0.04270315166569158, 0.05911022266574709, -0.05546724631375763, 0.022624380495357387, 0.18598245620469261, 0.1593393812511568, -0.28878822408362637, 0.032865680610999176, 0.08131640598211565, -0.16181681398864026, 0.295119257600082, 0.16741098722500838, -0.0804125094347606, -0.05442157011899629, 0.10021005186053156, 0.01003903906225148, -0.03724223389172433, -0.1682444008795941, 0.2735555493625707, 0.09814356686606422, 0.05306397825841334, -0.07436064885360455, -0.0881632175193211, -0.167816721614911]
64	[0.01037238754392444, 0.11664536086841508, 0.06796540406921735, -0.015387393660736236, -0.27009553216437077, -0.09332059786017126, -0.24424465995491984, 0.11300372101215324, 0.10505340300273736, -0.08587532868748009, -0.01673440651850882, -0.04657250501597103, -0.001285330628007894, -0.17288521748824706, 0.10232020808663288, 0.16839210154919526, -0.05971686905340938, -0.11431713847238194, 0.11617120561639843, 0.12720739332197303, 0.030331629628513275, -0.11076926410001173, -0.09267124260807068, 0.09390159413480688, -0.07735918630775783, 0.015923169053917937, 0.04654190774805942, 0.01549129249945214, -0.04684371918496462, 0.08990079324956783, 0.37055017733177453, 0.47192019241858624, 0.17991037551670724, 0.03632429163773572, -0.23843545232628915, 0.11699258363745899, 0.10567269552554882, 0.16620687635853296, -0.0965357883270489, 0.13671409372642676, 0.06480023679953642, 0.21304668236911453, -0.1023800341127908, -0.19253742708832475, 0.018416175584715856, -0.09656614838583724, -0.00492876726784391, -0.05112553287884561, 4.19576954622275e-05, 0.03813951715951597]
65	[0.026059370185924243, -0.008164686364510544, 0.044293464502022144, -0.08618600009450804, -0.002325655561536232, 0.010860151384859528, 0.08537915180394912, 0.06569454658616734, -0.01873151840873602, 0.021748955518324356, 0.01946924207547414, -0.07238468780131778, -0.021971254547464122, -0.020557627134435687, -0.0869958244006083, -0.1932942268108832, 0.12415862185490008, -0.014404561676049532, -0.03441569430962061, -0.023576198924224738, -0.11241558065726606, 0.040133819298575076, -0.11513465081632596, -0.046531597872535475, 0.017817061318137394, 0.11190753521475483, 0.01888592287892036, 0.04162331253101317, 0.02399792133518982, -0.08854119399646378, -0.013428886852528292, 0.001430947313280058, 0.07192065186263093, 0.07617021510930273, -0.04163054967595505, 0.05057156462859024, -0.009082779815453043, 0.03538634935712691, -0.010850425619180787, 0.07050509472507885, -0.893092727824869, 0.010624375700904416, 0.058099457232774175, -0.07620206635184122, 0.12432288888722048, -0.05441688740950585, 0.013028429765469392, -0.02898975061625054, -0.06671076913001227, -0.05310995638607127]
66	[-0.09666331266957855, -0.0352272001807399, -0.05984011668766408, 0.21467484535634568, 0.008395244407941456, -0.012870573544386088, 0.08747556938960147, -0.009291346807440379, -0.8504198954423612, -0.04227090784887626, -0.06181786201257737, -0.030456068719511196, -0.14766758013541104, 0.14215587383594272, -0.09959868707838707, -0.03834668543491443, -0.013856973297201317, -0.025530454422410583, -0.11037783253296887, 0.004517127132669047, 0.055517328283035544, 0.05735760146333137, 0.11212925440165526, 0.05420833280817743, 0.024809474445552742, -0.0865848666762129, -0.005689957754094251, 0.12127455916815524, 0.021370585245639177, 0.01379775142387453, 0.025743725533080884, -0.04202867964793993, 0.03363687273843535, -0.006525308682969435, 0.04345405556220812, 0.07411930092313741, 0.013531124872231483, 0.024749092928558473, 0.06691475352579834, 0.09284038526238973, 0.04886355860996886, 0.012856648179945246, 0.02031575824638049, -0.1389654946569723, -0.04826291842379291, 0.07275424533935496, 0.04022454638098524, 0.13875446407951816, 0.005820761357062608, 0.12044947869081701]
67	[-0.085945806820115, -0.17221585319464836, 0.06776439693347311, -0.018544130291418104, 0.04932198700196565, -0.01861763037883568, 0.017794878072679692, -0.016195692047101768, 0.058158701344147835, 0.05180193625433111, -0.061987196658702545, 0.010684741833299096, -0.0732985867613511, 0.025511175321457566, 0.0006889172899670167, -0.5275366522913407, 0.20444484771984053, -0.33095123109926833, -0.006796367184720239, 0.08587415661371879, 0.0102827586160358, 0.12676740871141867, -0.16993855522543463, 0.14707809380787526, -7.615744334347203e-06, 0.15016853597416277, -0.033289466175812236, 0.06291281744754605, -0.03577497807601705, -0.07779714285819882, -0.11781092716197832, -0.3188691194048203, -0.07745241641931683, -0.04912865844297279, 0.1726209072349618, 0.08070394400437345, -0.13593038979698163, -0.06262872285968868, 0.046651778595299405, 0.15650137134030748, 0.1334308538462012, -0.10956111924470165, 0.07863120222294885, 0.007876406919523083, -0.19800693227086635, 0.2876985138503976, 0.0011764968970397586, -0.01919505385472609, 0.1746897852584952, 0.04088799302116823]
68	[0.08142874404522013, -0.06611779447980862, -0.06204722714367752, -0.07100204817037135, 0.0255023374918051, -0.03557187121089983, 0.04345341763287086, 0.15499438951820224, -0.14761786277356898, 0.02991011777128929, 0.060903276223218734, -0.026812442996520035, -0.1938874121418657, 0.08593398694641571, -0.045468607442122784, -0.18698347884256505, -0.033060119627419664, 0.357999874313206, -0.09062173631904945, 0.02163450328628856, 0.025413784247832534, -0.07431983847759717, 0.011865447060914443, 0.1573965386668474, -0.5007614558747416, -0.10379451906529527, -0.1162752503732039, -0.040344541499122956, 0.11131582282235503, 0.03771675323859001, -0.0013647188228947918, -0.0606951551392549, -0.07530670298007054, -0.0005287326730199867, -0.0069866131293485866, 0.02792960129400943, -0.0732240500278511, -0.04784778306390337, 0.02607032632299823, -0.3216544609156352, 0.05399006526238007, -0.3547400738032389, -0.25407069602574717, -0.05253047114147086, -0.11272058063731971, -0.09871116430044326, 0.06453444821477222, -0.07271232542351437, 0.042761731263604136, 0.17850872255833744]
69	[-0.3233568679405505, 0.04186194626152813, -0.08792170146643402, -0.05060601981825008, -0.023863233015145445, 0.05266825616073357, 0.20765243928323748, -0.052623954568610805, 0.04034986349904268, -0.10280473112471042, 0.13876020709803216, -0.15492460070033917, 0.031122462045453887, -0.03919008204822126, 0.026960150200601586, 0.3520936555337157, 0.09107055240642717, 0.33356188073892007, 0.11838037079527128, -0.34482151762714314, -0.03922774954928882, -0.08296878311621653, 0.03385834551930226, -0.05824802937151808, 0.017538317759716805, -0.016196058708953038, -0.0014396390539266378, 0.2213527283691513, -0.29608790302760646, -0.1540065788072338, -0.05930012583977469, -0.0645244011620721, 0.007969902363036295, -0.04108181439577807, -0.2148757342017663, -0.04844188569513953, 0.007981215676046788, -0.09666638210593075, -0.08331184854309406, 0.03181061551968508, 0.0345486501811818, 0.11352615380875816, 0.09963683316167199, -0.13110642227486613, -0.20731043116797568, 0.242212788002713, -0.012424493295366287, 0.04165949744752536, 0.010038541157336793, 0.07054425345081701]
70	[0.17305408753301857, 0.18621853229792, -0.0043451337454759615, -0.013044919194248784, -0.10231356597655339, -0.05054274432286707, -0.023251222581755444, -0.11884399171236668, -0.2508480832451593, 0.041168710238471, 0.16614304836446525, 0.027704222551046855, -0.004872029091006318, 0.10338583214652025, 0.18476750650220947, 0.04191794689975884, 0.19497153604283282, 0.2808726455173004, -0.4080465037795748, -0.0015646542225160242, 0.06713327590463931, 0.10342781793546436, -0.06928883643973979, 0.08794982956066486, 0.036836289715278366, -0.15296955611234858, -0.04357101613338082, -0.09984271577328453, -0.19155900401861356, -0.11277674058495897, 0.17921872454390805, 0.15725342663196967, 0.05413826361095057, -0.09717416693787449, 0.08971326083147431, -0.13171748491257623, 0.0230586613262146, 0.29105114343580313, 0.0011962145039121938, -0.04052156889209823, -0.17868863551175157, 0.18764437382798344, 0.12980559858835405, -0.18319376823533648, -0.14812639936767744, -0.07447914199452252, 0.023447400836966555, -0.020112579078771994, -0.14150923271040236, -0.15228799336821602]
71	[-0.13381324419597918, 0.03810974578668268, 0.4015226782463877, 0.07520214905646075, -0.09550909670208363, -0.020641016983108783, 0.08767562261920406, 9.0870697021472e-06, -0.041879153213077926, -0.0500543315738893, 0.0616150183863058, -0.04109660962019053, 0.034634509037509385, 0.08310271460866445, -0.12049405609368431, 0.24729565397386044, -0.023749524678443695, 0.4166980802943902, -0.10782974107895235, 0.004869133872451541, -0.08412465344894755, 0.10525699675273643, 0.0310572602680574, -0.07673180775309425, 0.06114093638063171, 0.0052798122126804835, -0.07368432947485308, 0.03244147478489449, 0.04309225077340574, -0.07089436532145411, -0.09578284207943033, -0.13002969996189997, 0.011275728386065526, 0.06512890989154946, 0.2938901123312906, 0.05577538262752087, 0.0816606616377545, -0.014121784424693877, -0.04190782467382454, 0.33865554699896894, 0.10322628995386252, 0.29228670646804994, 0.17419912809741894, -0.25358445321661194, 0.12046686611787115, 0.10724942749553332, 0.057495945692186835, 0.02282229074995608, -0.021030237587944228, -0.1036767167375309]
72	[-0.034870696566215574, 0.23014111763101627, -0.04841111899498527, 0.0066467385783459025, 0.1502053787464492, -0.018589861174002055, 0.037162654269873405, -0.1694013374444817, 0.18235033436583245, -0.12628664748996785, 0.2645209824541522, 0.1518648683081137, 0.10256706019549267, 0.10073059457194099, -0.13451253864922078, -0.09595561064526187, -0.28254695838865673, -0.11172094805890449, -0.15650405456628644, -0.023215502370431042, 0.2888969796868469, -0.25259772917945533, -0.008383099167599457, -0.0566708024625971, 0.19158372470006105, 0.06516700382271153, 0.09004545174835733, 0.01447063461890887, 0.03164501013635617, -0.14195571351854253, 0.058234331417824144, 0.055751148208977835, 0.0971664116494517, -0.07622972937910583, 0.24362530614175884, 0.04141517682418893, 0.20235329181557796, 0.050688429300093735, -0.2668929908096201, -0.0038841786896140597, -0.14942694684807276, 0.022807494866341364, 0.10013413918920464, -0.27932466292300795, -0.13611370951425583, 0.14491585713699517, -0.060236346246754446, 0.04134263842126696, -0.04160804700915886, -0.08276146746833866]
73	[-0.23557525120650902, 0.06934151647768762, 0.03823044967270875, 0.16968603649445999, 0.12562729031789124, 0.022806606359523474, -0.08133233329008276, -0.20293010963270833, 0.04378638226321179, -0.09399919168460419, 0.1023822733559658, 0.00015447661313697095, -0.014674516292201135, -0.0816492809544031, -0.41148302328580283, -0.3301184524462632, -0.04663911699068893, 0.31418229893962946, -0.026463326245819947, -0.00025799350826852, -0.11862284601420428, -0.11441926122732982, -0.05995401863425266, 0.06294546774486828, 0.29354291384672104, 0.014997048350222338, -0.0212671078513014, 0.01411292475857245, 0.03831686563687636, -0.09777880481691291, 0.006675495738105919, 0.053527284393965, 0.27355062360728266, 0.04145648984183181, 0.07807953087084811, -0.023192322664544726, 0.08310220487362145, -0.14676354647371567, 0.3159787549628901, 0.1641685082298754, 0.007745399882665032, -0.0014393366856029807, -0.10773412861171597, 0.00671796553107485, 0.10835170871261425, 0.09295476717420337, 0.08905368312476367, 0.14417272331083442, 0.03821448334058694, -0.030786029565098526]
74	[0.05989601071022801, 0.008542854346717256, -0.0141357224863999, 0.06815846368504723, 0.02983853879076482, 0.06893345909771235, 0.15693550297324674, 0.09243763069104868, -0.06277910362423329, 0.1381991622469601, 0.19344643126239958, 0.04550394383208157, -0.04007546233804841, 0.011685667734655238, 0.07877547385796278, 0.6101596805537851, 0.05198462058398688, 0.3301585193217883, 0.06821567118065235, 0.12347968450270608, 0.025547987106143998, -0.2390427310026698, 0.04289182549726449, -0.18792237078060006, -0.03438551899905387, -0.043049360234476426, -0.059887723372322337, -0.142432076827256, 0.05388309446915556, -0.12119479503684374, 0.013100922274548572, -0.1264273660517153, 0.13334585383631284, 0.14117609008288098, 0.06568250687286464, 0.06668424541453885, 0.01981742503677803, -0.024073465462374627, 0.3174036311816533, -0.10695104449021303, -0.0401041718322696, 0.020549535042747247, 0.018528284098990787, -0.0542460689833943, 0.13857012204752409, -0.08714274152072417, 0.0412126753137846, -0.11031127659149781, 0.045939704970243286, -0.12236179171128275]
75	[-0.00951117919326919, -0.05271838307864883, 0.2633316488183137, 0.013321801308877943, 0.02604463406095475, 0.07359342711383972, -0.05311985150946828, -0.016189715109894875, 0.05649096271204772, -0.09026097172046353, 0.19041102244637784, -0.06690868673810627, -0.19033607589715662, 0.0476778590308568, 0.0027908636935285018, -0.029051240461241377, 0.06289797933845864, -0.15027952519471077, -0.0008716792830089575, 0.1441535026390982, 0.10194118904912894, -0.03926011631375843, -0.0527979897434668, 0.49328151533943804, -0.3615355863550387, 0.04638232451460996, 0.09134618385793193, 0.1930833262488647, 0.06432432650463167, -0.04294964997203645, -0.003127442931249008, -0.038362133733442626, -0.11642492933344571, 0.0012490053114917118, 0.04467859649326566, -0.07466354030621111, -0.0967875962465238, -0.1381798269170258, 0.1054489383606585, -0.28041157148304635, 0.1839430432076509, 0.028531417584651584, 0.08745739293817685, -0.049798281839398106, 0.05049878614139841, -0.05447673480334942, -0.1941013364433136, 0.041494500008204274, -0.3262306627381291, -0.01523122729437128]
76	[-0.01864828632814879, 0.059380531509134325, -0.10407903387018956, 0.060207570191587914, 0.017014287672510203, -0.0516938906263961, 0.05510235157344662, 0.09973077486005037, -0.00135478966043877, -0.11199113676105847, -0.003922645305774472, 0.16529072931320793, 0.76918564266982, 0.12330761212662995, 0.00968950589045187, -0.10091475608220966, -0.1504761976856293, -0.19494048216196794, -0.05404811947131126, -0.09470217716669645, -0.029269671612420035, 0.14992112164812785, -0.0620027949020184, 0.005437757872746334, -0.01407022038543728, 0.04906828925205682, 0.26284938756828086, -0.029590260402067695, 0.10594814229053921, 0.0017988505876336978, -0.09399110169135025, 0.04061050460797242, -0.03387794785348328, -0.09602823433681122, 0.042070455023739586, 0.1998713683690255, -0.04367952631608091, -0.07905451087017955, 0.002852142766991874, 0.057152252027661776, 0.018896213463134772, 0.024075186171200958, 0.0571017568178766, -0.09582170013739165, 0.07273635195960942, 0.0547448304359268, 0.06046983510069589, -0.08900499642659214, -0.12760865564913898, -0.04052322657176742]
77	[-0.10918258994855419, -0.012864784980723642, -0.11893452092392186, 0.020909596295524985, 0.06231496144019506, 0.01509871222675742, 0.153953411473053, -0.009864929890055394, 0.13039726437734533, -0.016808827861768266, -0.0019422330884195026, 0.0851568758079692, 0.02038874555535494, -0.10621567573492417, -0.04143876511153445, -0.7587660261846241, 0.10001523202836657, -0.009337969672449414, 0.07532320122186599, 0.11803624170141731, -0.01259033348588692, 0.077387980271379, -0.02756041063112465, -0.0825887266300069, -0.011681935984370633, 0.1368420246854563, -0.02438238357147635, -0.007199871688840032, 0.04634913174747655, 0.00667809486652074, -0.11226183786408837, 0.05145717827288003, -0.0008076756103869711, 0.13879382641118615, -0.04876630487133833, -0.03295152717196691, 0.05329655224900681, 0.052756356263930805, 0.02395454817814808, -0.11225190558491663, 0.11732938634562307, -0.37499615230562794, -0.02730790524328883, 0.042559420917309056, 0.14195695112416518, -0.01631053535457219, 0.005704763060965919, 0.04406323718732286, -0.14313967962142285, -0.10005060227706813]
78	[0.12490811387700299, -0.04608156867669513, 0.08611380586480842, -0.04234524537942817, -0.07368407860653342, -0.1094237705370837, 0.17354989824012554, -0.04299691517451266, -0.14832426267296195, 0.006943265179073893, 0.030175452048282286, 0.022279210652762626, 0.026169221830779302, 0.14285765289861158, 0.14657348538696677, 0.5742543011336501, -0.022242116510966855, -0.18744210162089817, 0.05567098230381549, -0.08778079483070017, -0.15918722477892122, -0.0034598495557461393, -0.12236742700931624, 0.01904050862601178, 0.012688958941944611, -0.011444896073746517, -0.018070678958890477, 0.23720636390143676, -0.07936062634272897, -0.12334313434209387, -0.09140125676679205, -0.2838321322288196, -0.05678847041189272, -0.020412379777050217, 0.08888782656576955, -0.11373599151335535, 0.15280348556967752, 0.02594447908166011, 0.0008984774897357053, 0.024761156988664455, -0.21300590684980444, 0.087763050201983, 0.02965915942530836, -0.026840062561813236, 0.0053999075106123855, -0.2800909342191879, 0.19406926124494023, 0.015011251270649955, 0.10251068379495837, 0.2068683213398577]
79	[0.03530071797083089, 0.03177356500753593, 0.01670066944793913, -0.01960310713310548, 0.06363959398543384, 0.02437296575424597, -0.09129675176217049, 0.078157034424551, -0.03907577443099599, 0.1542408805362738, -0.048480221193930285, -0.0846410179199487, 0.059929644876704484, -0.05473313448452777, -0.07339593055693376, 0.8656845872851437, 0.029232051857655084, -0.055820812874056394, -0.08189453255792754, 0.005637432461054386, -0.012758184019281879, 0.01526977962235337, -0.08446492007167714, 0.021874584852225723, -0.05193482416294004, 0.05552029752149571, -0.009217447806413223, 0.06691355632839015, 0.10195131960482202, 0.08835836917744919, -0.10781067387395414, -0.035654153793345446, 0.12458043515175002, -0.04181569146568797, 0.0056666240990866975, 0.0481202972860148, 0.016889006793049877, -0.03812839811144118, 0.1396291902270524, 0.04674530745502042, 0.07896168854451338, 0.12446951207601538, 0.0035408118822680325, 0.1244186952483193, 0.18630763259915034, -0.024776787802327265, -0.03569381548697486, -0.031732830869430656, 0.04733608510070294, 0.038975143840507376]
80	[0.04191815623134831, 0.07842459541196477, 0.36184798627296605, -0.028967656319503012, -0.09043139851709513, 0.17954751303228578, 0.0017175982012028073, -0.052527688210603544, -0.011729131534488929, -0.01749124607924757, 0.0472313219858522, 0.09513698914883609, -0.12378025889566406, -0.011960252674333137, -0.20712627188641147, 0.027449972775309837, 0.07969381660650583, -0.07345768359200976, 0.5416379357059338, -0.07131617156317084, 0.047522449610486926, 0.06300559161537035, 0.03863476921098548, 0.11969636841394836, -0.012386711571458747, -0.036246120215438486, 0.09925837068627641, -0.032795686214775695, -0.029538034775745348, -0.032782433979016756, 0.32889809166928485, -0.26119738529769776, 0.03784520606161913, 0.032802304711790076, -0.03536044241856984, -0.022293957188397377, 0.1429096217188329, -0.049359466900038076, 0.09144932352111233, 0.06222952288911579, -0.16171404097748568, -0.27855579530048186, 0.006477964098833544, -0.0236228082164488, -0.004521661295090434, 0.11445050956635004, -0.19749949427090024, -0.05629264181109428, 0.15289376417737938, 0.03063041431476441]
81	[-0.1090139970087372, 0.1914552276234027, 0.07383712185680257, -0.0867172154987021, -0.04985366990939353, 0.230137789785347, -0.12037212775340707, -0.11460284302777432, 0.05888005106482247, -0.050287809727310485, -0.03342633330275542, 0.2171398881706727, 0.06174669637786559, -0.08051439248556809, -0.10296404490114348, 0.23105200427816436, 0.08280079067975338, 0.22933570948979165, 0.09140810404488586, -0.22478442732371515, 0.22642449082734295, -0.2169920026692034, 0.09055906236669684, 0.1760355953649509, 0.01476043173065795, 0.12820406823695568, -0.04429170896392177, 0.22278254743700004, 0.01793668500689531, 0.21614095265479147, 0.033730519469838814, -0.06151308866330394, -0.10906499098291782, 0.0016606490049592474, 0.1758395345631939, 0.13134494658922746, -0.08803410449128907, -0.1095962211826191, 0.05119235592519689, 0.29800314636169084, -0.13415781919337424, 0.045213631187767576, -0.15143872462091093, -0.1827900844939829, -0.12395581060959074, 0.15739650541322528, -0.13441549558750976, -0.1719095570723942, 0.07783556828752038, -0.09656064235617293]
82	[0.12811776974689065, -0.10284292587006626, 0.05461149859659949, -0.1006173974325429, 0.3348833009954159, -0.2648731979411479, 0.03988309340308411, 0.034035651183788505, -0.04267225908589044, 0.08329074753156614, -0.004029004348448843, 0.08596937980756876, 0.23025733357232744, 0.07992429121241933, -0.054283130953006006, 0.6879479976422966, -0.03676851208895842, 0.004003475995222958, 0.00995615747117684, -0.07408626991730877, -0.008617190600242979, 0.013936366959201004, 0.0493246728821856, -0.008043229865351826, 0.058694391539376646, 0.03861439019672589, -0.023506378806735204, 0.04315836642636715, 0.03239229385602409, 0.012814782986426871, -0.08635421599141256, 0.020424278580594698, 0.10993155376898317, 0.006132413272320399, -0.017553002350080994, -0.10663305296372134, 0.08829480457443895, 0.06732222656881293, 0.08958824033311415, -0.02176178899990137, 0.09173105994995757, 0.11816155140424399, 0.07435468177044745, 0.018885544199623634, -0.07262693543588272, 0.06874159007256471, 0.05517917024911778, -0.27160739822029534, -0.1859045047107606, 0.051288531178847345]
83	[0.23259833312709025, -0.032472897923675394, 0.0627651972143651, 0.07349169901728055, -0.04860403386768775, 0.05395128559329142, 0.13996310599573614, 0.0657732880458581, 0.05279971322646239, 0.04053163028848142, -0.1786250936778276, 0.03378519982850898, -0.0005482296697242409, 0.04526703335456597, 0.030836213484900413, 0.029194068341927528, 0.005872460432899025, -0.511688255625666, 0.20504604220826492, 0.020933935808996898, -0.016736416505866318, -0.02580128736206574, -0.10365065434632922, 0.1277330183166944, 0.041600968413544555, -0.05775755774670999, -0.039578169900163815, -0.0490843955323189, -0.054268138632140105, -0.01392396284941896, -0.0023156930865618425, 0.013821035641020241, 0.05041587947670103, -0.274960393720227, 0.06631027971099436, -0.10015504451947485, -0.0062221737514387716, -0.06787918493526239, 0.04586681931839336, 0.09736274895392115, -0.03647066722333441, -0.5379983274423601, -0.06196078178263842, 0.01724272565049456, 0.1582171358313396, 0.026077475669890774, -0.003181236632340797, -0.26383167617887954, 0.0370264210461831, 0.14087661424763206]
84	[-0.0043052817821987, -0.031302968033913706, 0.004980578391079341, 0.16791998979103182, 0.17616925803793138, -0.10625583108144858, -0.25913442978098766, -0.1447734125062171, 0.2574152169674082, 0.009126705201789901, -0.1008470213575968, -0.01787875005005848, 0.14287563491507946, -0.0034037521405510898, -0.07132092300843465, -0.607322864635307, -0.0856860531768133, 0.02708596776943532, -0.003427570522389409, 0.08324486254269771, 0.06788198257684216, -0.06674915309491308, 0.040483514500906405, 0.040500701118579854, 0.06776344966928464, 0.22838150924192516, 0.21022888263171957, 0.08695691258212626, 0.0811185232833552, 0.13881237658564544, 0.06524625785492279, -0.05652331209211081, -0.08129817928051539, -0.1494151569169541, 0.07831184886501966, 0.02496081365244185, 0.06263697359653388, -0.1853374343483784, -0.12902549947070113, -0.00796347668666184, 0.17341098620540416, -0.018228444304214796, -0.10694764076813913, 0.032409001774927206, 0.1879269056576014, 0.08109478512089659, 0.048691133331789704, -0.009193510628869365, 0.14525096549851632, 0.031216409712737987]
85	[-0.10332187019722458, -0.005969966712269073, 0.3991376285502309, 0.011313815566198857, 0.026543932175531984, -0.02285342739588392, 0.2149260770294868, 0.038467484785603454, -0.002163488768497576, -0.1471449617633239, -0.00829725118026972, -0.01166321793358411, -0.06509516287518462, 0.09434443079879308, -0.08093810308273966, 0.31384028888689103, -0.0043351918242369916, 0.2873488534400607, -0.05541293859750499, -0.12409068531621048, -0.056537755508263815, -0.0007398177374530614, 0.11862579889451788, 0.16520906857828357, 0.029784554759014342, -0.06474293588958875, 0.08656695356680771, 0.0963097545105475, -0.035772790094311266, 0.1512972481922105, -0.27916395202378974, -0.036030113820546064, -0.005616541927148434, -0.0712799301124162, -0.2250772203070752, -0.03903378174714535, 0.07873533411664746, -0.16929147647642923, 0.01913659434254548, -0.12859568701572568, -0.07100736761886692, 0.17653254099980742, 0.3305350293396303, -0.24319499146204016, 0.07093290708360166, -0.14134407257634124, -0.05774222996543465, -0.08194178287468926, 0.14300313585300853, -0.029418904463556526]
86	[0.006344217806745765, -0.14140104945642418, 0.1636882770510973, 0.08723107312558982, -0.37132314869362326, 0.03014066814306926, 0.03849489582160225, -0.04105599551272342, 0.02102177407779795, -0.11700758078584128, -0.20015962975952176, 0.10024619129374138, 0.19898692643028676, 0.17885425533337795, -0.09943305606425396, -0.11263304352701894, -0.06465317695277757, 0.09393408328214287, 0.01025556007051458, 0.09639021038271223, -0.058083521425397834, 0.012257841226270692, -0.036231126958586816, -0.18166495171618857, 0.009045771974150569, 0.0005438708894044321, 0.06305975286789021, 0.1593516767180866, -0.1745625001803861, -0.07544909077584558, 0.003146734338193743, 0.1404561927729819, 0.2858747946314925, -0.04330543904191164, -0.2625568654696375, -0.06761720787142765, 0.0639633748338848, -0.11302771420852, 0.06852980985555619, 0.40022998980016494, 0.11754496086657677, 0.20080856365230573, 0.20284996262675184, -0.06510997073478225, 0.06302268814968603, -0.13954991409432946, 0.04575290302477744, -0.07004106638252662, 0.1738823871288724, -0.023361123963680768]
87	[-0.06714278776949914, -0.05326688087182116, 0.22859214234427253, 0.09914229013523174, 0.04698932305838764, -0.06604278708137855, 0.024023282876733613, -0.01740654144043253, 0.0040393089936869644, 0.16198575320541064, -0.0601629807311007, -0.07546671484728473, 0.0004548786860419165, -0.020993162414776546, -0.23089641595900254, 0.2786910067859746, 8.738627362628303e-06, 0.0431647230791124, 0.044452585825046124, -0.023262409989710443, 0.10279878686737, -0.12859560775890788, 0.30302059630659806, -0.06238682037192763, -0.13051165081412092, -0.15136690420318724, -0.05150707707568516, 0.13465709468987433, -0.10722894318344091, 0.10247102070509209, 0.0853110236382044, 0.04070033947659394, 0.06019524398685356, 0.04247343761027375, 0.1487567519944355, 0.04541325099965491, 0.04556894253429717, 0.003308144160887796, -0.16962443692747461, -0.30810203518691, -0.06593212966186036, -0.34395291452138205, 0.3476646793044158, -0.19131195443317037, 0.026437062000170385, -0.26760099220386313, -0.08965798078908896, -0.11810972270847075, -0.039194221027475516, -0.07684566347112318]
